city,locality_standard,location_raw,bhk,bhk_category,total_sqft_clean,sqft_parse_method,size_bucket,bath,balcony,price_lakhs,price_inr,price_per_sqft,area_type,availability_bucket,age_bucket,quality_flag,quality_flag_detail,locality_tier
Bengaluru,Kothannur,Kothannur,3.0,3 BHK,1275.0,plain,1000-1500 sqft,3.0,2.0,44.0,4400000.0,3450.9803921568628,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kasavanhalli,Kasavanhalli,3.0,3 BHK,1494.0,plain,1000-1500 sqft,3.0,2.0,82.0,8200000.0,5488.621151271754,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bhoganhalli,Bhoganhalli,3.0,3 BHK,1949.0,plain,1500-2500 sqft,3.0,2.0,129.0,12900000.0,6618.778860954336,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,BTM Layout,BTM Layout,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,46.5,4650000.0,4558.823529411765,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Mysore Road,Mysore Road,2.0,2 BHK,883.0,plain,500-1000 sqft,2.0,1.0,45.0,4500000.0,5096.262740656852,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Old Airport Road,Old Airport Road,4.0,4 BHK,3200.0,plain,2500+ sqft,4.0,,280.0,28000000.0,8750.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Uttarahalli,Uttarahalli,6.0,5+ BHK,1680.0,plain,1500-2500 sqft,6.0,1.0,125.0,12500000.0,7440.476190476191,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Mysore Road,Mysore Road,12.0,5+ BHK,2232.0,plain,1500-2500 sqft,6.0,2.0,300.0,30000000.0,13440.860215053763,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Anand Nagar,Anand nagar,3.0,3 BHK,2010.0,plain,1500-2500 sqft,3.0,3.0,125.0,12500000.0,6218.905472636816,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yeshwanthpur,Yeshwanthpur,2.0,2 BHK,1240.0,plain,1000-1500 sqft,2.0,2.0,80.0,8000000.0,6451.612903225807,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,6th Phase JP Nagar,6th Phase JP Nagar,2.0,2 BHK,1213.0,plain,1000-1500 sqft,2.0,1.0,63.0,6300000.0,5193.734542456719,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hegde Nagar,Hegde Nagar,3.0,3 BHK,1835.0,plain,1500-2500 sqft,3.0,3.0,88.0,8800000.0,4795.6403269754765,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hoskote,Hoskote,9.0,5+ BHK,1800.0,plain,1500-2500 sqft,10.0,3.0,185.0,18500000.0,10277.777777777777,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bannerghatta Road,Bannerghatta Road,4.0,4 BHK,2932.0,plain,2500+ sqft,5.0,,195.0,19500000.0,6650.75034106412,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,3425.0,plain,2500+ sqft,5.0,2.0,250.0,25000000.0,7299.270072992701,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Gottigere,Gottigere,2.0,2 BHK,945.0,plain,500-1000 sqft,2.0,0.0,45.0,4500000.0,4761.9047619047615,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sathya Layout,Sathya Layout,3.0,3 BHK,1504.0,plain,1500-2500 sqft,2.0,2.0,100.0,10000000.0,6648.936170212766,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Lakshminarayana Pura,Lakshminarayana Pura,3.0,3 BHK,1569.0,plain,1500-2500 sqft,3.0,2.0,150.0,15000000.0,9560.229445506691,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Harlur,Harlur,3.0,3 BHK,1755.0,plain,1500-2500 sqft,3.0,2.0,130.0,13000000.0,7407.407407407408,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Vijayanagar,Vijayanagar,3.0,3 BHK,1760.0,plain,1500-2500 sqft,3.0,,140.0,14000000.0,7954.545454545455,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hoodi,Hoodi,2.0,2 BHK,1240.0,plain,1000-1500 sqft,2.0,3.0,43.94,4394000.0,3543.548387096774,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronics City Phase 1,Electronics City Phase 1,3.0,3 BHK,1450.0,plain,1000-1500 sqft,3.0,2.0,72.54,7254000.000000001,5002.758620689656,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,5th Phase JP Nagar,5th Phase JP Nagar,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,0.0,48.0,4800000.0,4800.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Shivaji Nagar,Shivaji Nagar,1.0,1 BHK,3820.0,plain,2500+ sqft,1.0,1.0,306.0,30600000.0,8010.471204188481,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Thyagaraja Nagar,Thyagaraja Nagar,5.0,5+ BHK,2000.0,plain,1500-2500 sqft,4.0,2.0,145.0,14500000.0,7250.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Choodasandra,Choodasandra,2.0,2 BHK,1215.0,plain,1000-1500 sqft,2.0,2.0,59.0,5900000.0,4855.9670781893,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,5 Bedroom Farm House in Lakshmipura,5 Bedroom Farm House in Lakshmipura,5.0,5+ BHK,26136.0,unit_convert:guntha,2500+ sqft,6.0,2.0,550.0,55000000.0,2104.3771043771044,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yelachenahalli,Yelachenahalli,3.0,3 BHK,1330.0,plain,1000-1500 sqft,3.0,3.0,73.5,7350000.0,5526.315789473684,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1178.0,plain,1000-1500 sqft,2.0,1.0,75.0,7500000.0,6366.723259762309,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hulimavu,Hulimavu,4.0,4 BHK,1500.0,plain,1500-2500 sqft,4.0,3.0,192.0,19200000.0,12800.0,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Shree Ananth Nagar Layout,Shree Ananth Nagar Layout,2.0,2 BHK,2040.0,plain,1500-2500 sqft,2.0,2.0,59.0,5900000.0,2892.156862745098,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Bellandur,Bellandur,3.0,3 BHK,2000.0,plain,1500-2500 sqft,3.0,2.0,85.0,8500000.0,4250.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Shanti Nagar,Shanti Nagar,3.0,3 BHK,1602.0,plain,1500-2500 sqft,2.0,1.0,165.0,16500000.0,10299.625468164793,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,2nd Stage Arekere Mico Layout,2nd Stage Arekere Mico Layout,4.0,4 BHK,1200.0,plain,1000-1500 sqft,4.0,1.0,130.0,13000000.0,10833.333333333334,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Jayamahal,Jayamahal,3.0,3 BHK,1800.0,plain,1500-2500 sqft,3.0,1.0,220.0,22000000.0,12222.222222222223,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Dasarahalli,Dasarahalli,3.0,3 BHK,2400.0,plain,1500-2500 sqft,2.0,1.0,152.0,15200000.0,6333.333333333333,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1700.0,plain,1500-2500 sqft,3.0,3.0,108.0,10800000.0,6352.941176470588,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jigani,Jigani,3.0,3 BHK,1200.0,plain,1000-1500 sqft,3.0,2.0,65.0,6500000.0,5416.666666666667,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Veer Sandra,Veer Sandra,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,0.0,72.0,7200000.0,4800.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Karuna Nagar,Karuna Nagar,3.0,3 BHK,1240.0,plain,1000-1500 sqft,3.0,2.0,165.0,16500000.0,13306.451612903225,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,3000.0,plain,2500+ sqft,3.0,2.0,400.0,40000000.0,13333.333333333334,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakpura Road,Kanakpura Road,3.0,3 BHK,1737.0,plain,1500-2500 sqft,3.0,3.0,85.0,8500000.0,4893.494530800231,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Chennappa Layout,Chennappa Layout,3.0,3 BHK,1280.0,plain,1000-1500 sqft,2.0,1.0,48.0,4800000.0,3750.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,CV Raman Nagar,CV Raman Nagar,2.0,2 BHK,1560.0,plain,1500-2500 sqft,2.0,2.0,85.0,8500000.0,5448.717948717948,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kambipura,Kambipura,2.0,2 BHK,883.0,plain,500-1000 sqft,2.0,1.0,44.0,4400000.0,4983.012457531144,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kengeri Satellite Town,Kengeri Satellite Town,2.0,2 BHK,750.0,plain,500-1000 sqft,2.0,1.0,33.0,3300000.0,4400.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Brookefield,Brookefield,4.0,4 BHK,2400.0,plain,1500-2500 sqft,3.0,3.0,140.0,14000000.0,5833.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bhuvaneshwari Nagar,Bhuvaneshwari Nagar,2.0,2 BHK,900.0,plain,500-1000 sqft,2.0,1.0,45.0,4500000.0,5000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hormavu,Hormavu,2.0,2 BHK,1030.0,plain,1000-1500 sqft,2.0,1.0,49.35,4935000.0,4791.26213592233,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,7th Phase JP Nagar,7th Phase JP Nagar,3.0,3 BHK,1850.0,plain,1500-2500 sqft,3.0,2.0,155.0,15500000.0,8378.378378378378,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hennur Road,Hennur Road,3.0,3 BHK,1831.0,plain,1500-2500 sqft,3.0,1.0,110.0,11000000.0,6007.646095030038,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Raja Rajeshwari Nagar 5th Stage,Raja Rajeshwari Nagar 5th Stage,2.0,2 BHK,1095.0,plain,1000-1500 sqft,2.0,1.0,38.33,3833000.0,3500.4566210045664,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Electronic City Phase II,Electronic City Phase II,3.0,3 BHK,1320.0,plain,1000-1500 sqft,2.0,1.0,38.13,3813000.0000000005,2888.636363636364,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1272.5,range_midpoint,1000-1500 sqft,2.0,0.0,40.72,4072000.0,3200.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,7th Phase JP Nagar,7th Phase JP Nagar,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,1.0,61.0,6100000.0,6100.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Budigere,Budigere,3.0,3 BHK,1820.0,plain,1500-2500 sqft,3.0,2.0,85.4,8540000.0,4692.307692307692,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bisuvanahalli,Bisuvanahalli,3.0,3 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,41.0,4100000.0,3813.953488372093,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,TC Palaya,TC Palaya,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,0.0,83.0,8300000.0,5533.333333333333,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronics City Phase 1,Electronics City Phase 1,1.0,1 BHK,360.0,plain,<500 sqft,1.0,0.0,16.9,1689999.9999999998,4694.444444444443,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kadugodi,Kadugodi,1.0,1 BHK,925.0,range_midpoint,500-1000 sqft,1.0,0.0,40.7,4070000.0000000005,4400.000000000001,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1140.0,plain,1000-1500 sqft,2.0,1.0,70.93,7093000.000000001,6221.9298245614045,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Chennammana Kere,Chennammana Kere,2.0,2 BHK,1145.0,plain,1000-1500 sqft,2.0,2.0,58.4,5840000.0,5100.436681222707,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,RMV Extension Stage 2,RMV Extension Stage 2,3.0,3 BHK,1862.0,plain,1500-2500 sqft,3.0,3.0,120.0,12000000.0,6444.68313641246,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Devarachikkanahalli,Devarachikkanahalli,2.0,2 BHK,947.0,plain,500-1000 sqft,2.0,2.0,43.0,4300000.0,4540.654699049631,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Langford Town,Langford Town,4.0,4 BHK,7502.4383,unit_convert:sq. meter,2500+ sqft,4.0,2.0,211.0,21100000.0,2812.4189971678943,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Chandra Layout,Chandra Layout,3.0,3 BHK,700.0,plain,500-1000 sqft,3.0,2.0,195.0,19500000.0,27857.14285714286,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kalena Agrahara,Kalena Agrahara,2.0,2 BHK,1120.0,plain,1000-1500 sqft,2.0,2.0,40.0,4000000.0,3571.4285714285716,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Sadanand Nagar,Sadanand Nagar,3.0,3 BHK,2700.0,plain,2500+ sqft,3.0,3.0,200.0,20000000.0,7407.407407407408,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kaggadasapura,Kaggadasapura,3.0,3 BHK,1805.0,plain,1500-2500 sqft,2.0,2.0,75.0,7500000.0,4155.124653739612,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Basavangudi,Basavangudi,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,3.0,93.0,9300000.0,8454.545454545454,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bommenahalli,Bommenahalli,4.0,4 BHK,1355.0,plain,1000-1500 sqft,3.0,0.0,135.0,13500000.0,9963.09963099631,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,"Whietfield,","Whietfield,",3.0,3 BHK,1677.0,plain,1500-2500 sqft,3.0,2.0,98.0,9800000.0,5843.768634466309,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hosapalya,Hosapalya,8.0,5+ BHK,2500.0,plain,2500+ sqft,8.0,3.0,95.0,9500000.0,3800.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Uttarahalli,Uttarahalli,3.0,3 BHK,1560.0,plain,1500-2500 sqft,3.0,3.0,74.0,7400000.0,4743.589743589743,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Arekere,Arekere,3.0,3 BHK,2060.0,plain,1500-2500 sqft,3.0,2.0,150.0,15000000.0,7281.553398058252,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Koramangala,Koramangala,3.0,3 BHK,1716.0,plain,1500-2500 sqft,2.0,0.0,115.0,11500000.0,6701.631701631702,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Harlur,Harlur,3.0,3 BHK,1864.0,plain,1500-2500 sqft,3.0,1.0,140.0,14000000.0,7510.729613733905,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Electronics City Phase 1,Electronics City Phase 1,1.0,1 BHK,638.0,plain,500-1000 sqft,1.0,1.0,32.0,3200000.0,5015.673981191223,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sidedahalli,Sidedahalli,9.0,5+ BHK,1200.0,plain,1000-1500 sqft,7.0,3.0,95.0,9500000.0,7916.666666666667,Plot  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Insufficient data (<10 listings)
Bengaluru,Kodigehalli,Kodigehalli,8.0,5+ BHK,1150.0,plain,1000-1500 sqft,9.0,,170.0,17000000.0,14782.608695652174,Super built-up  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Tier 1 - Premium
Bengaluru,Chandapura,Chandapura,2.0,2 BHK,937.0,plain,500-1000 sqft,2.0,1.0,30.0,3000000.0,3201.7075773745996,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hennur Gardens,Hennur Gardens,3.0,3 BHK,1490.0,plain,1000-1500 sqft,2.0,1.0,115.0,11500000.0,7718.120805369127,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Frazer Town,Frazer Town,4.0,4 BHK,4856.0,plain,2500+ sqft,5.0,3.0,410.0,41000000.0,8443.163097199342,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,4003.0,plain,2500+ sqft,6.0,1.0,525.0,52500000.0,13115.16362727954,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,1.0,37.0,3700000.0,3363.6363636363635,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thigalarapalya,Thigalarapalya,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,2.0,48.53,4853000.0,4853.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Horamavu Agara,Horamavu Agara,2.0,2 BHK,1060.0,plain,1000-1500 sqft,2.0,1.0,37.0,3700000.0,3490.566037735849,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kundalahalli,Kundalahalli,2.0,2 BHK,1047.0,plain,1000-1500 sqft,2.0,1.0,91.0,9100000.0,8691.499522445081,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Basaveshwara Nagar,Basaveshwara Nagar,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,80.0,8000000.0,6666.666666666667,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Akshaya Nagar,Akshaya Nagar,3.0,3 BHK,1420.0,plain,1000-1500 sqft,2.0,2.0,75.0,7500000.0,5281.69014084507,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1539.0,plain,1500-2500 sqft,3.0,,85.0,8500000.0,5523.066926575699,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Tejaswini Nagar,Tejaswini Nagar,3.0,3 BHK,1550.0,plain,1500-2500 sqft,3.0,1.0,59.0,5900000.0,3806.451612903226,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kasavanhalli,Kasavanhalli,3.0,3 BHK,1555.0,plain,1500-2500 sqft,3.0,3.0,82.0,8200000.0,5273.311897106109,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,BTM Layout 1stage 9th Main,BTM Layout 1stage 9th Main,7.0,5+ BHK,600.0,plain,500-1000 sqft,6.0,2.0,138.0,13800000.0,23000.0,Plot  Area,Ready to move,Not available in source data,Suspicious,Suspicious:sqft_per_bhk_below_150,Insufficient data (<10 listings)
Bengaluru,Seegehalli,Seegehalli,3.0,3 BHK,1553.0,plain,1500-2500 sqft,3.0,3.0,68.0,6800000.0,4378.62202189311,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
